,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3903,Shivam Mavi,Mohammed Shami,Shivam Mavi,AS Joseph,Yash Dayal,Shivam Mavi,AS Joseph,Rashid Khan,HH Pandya,Yash Dayal,Rashid Khan,AS Joseph,Yash Dayal,Rashid Khan,Mohammed Shami,HH Pandya,Mohammed Shami,AS Joseph,Yash Dayal,Mohammed Shami
3904,Mohammed Shami,Yash Dayal,Mohammed Shami,Shivam Mavi,Rashid Khan,Shivam Mavi,AS Joseph,Rashid Khan,HH Pandya,Yash Dayal,Rashid Khan,AS Joseph,Yash Dayal,Rashid Khan,Mohammed Shami,HH Pandya,Mohammed Shami,AS Joseph,Yash Dayal,Shivam Mavi
3905,Shivam Mavi,Yash Dayal,Mohammed Shami,AS Joseph,Shivam Mavi,Mohammed Shami,AS Joseph,Rashid Khan,HH Pandya,Yash Dayal,Rashid Khan,AS Joseph,Yash Dayal,Rashid Khan,Mohammed Shami,HH Pandya,Shivam Mavi,AS Joseph,Yash Dayal,Mohammed Shami
3906,Mohammed Shami,Yash Dayal,Shivam Mavi,AS Joseph,Mohammed Shami,AS Joseph,Shivam Mavi,Rashid Khan,HH Pandya,Yash Dayal,Rashid Khan,AS Joseph,Yash Dayal,Rashid Khan,Mohammed Shami,HH Pandya,Yash Dayal,Rashid Khan,Shivam Mavi,Mohammed Shami
3907,Shivam Mavi,Yash Dayal,Shivam Mavi,Mohammed Shami,Shivam Mavi,Mohammed Shami,AS Joseph,Rashid Khan,HH Pandya,Yash Dayal,AS Joseph,Rashid Khan,Yash Dayal,Rashid Khan,Mohammed Shami,HH Pandya,Rashid Khan,AS Joseph,Yash Dayal,Mohammed Shami
3908,Mohammed Shami,Shivam Mavi,Mohammed Shami,Yash Dayal,Mohammed Shami,AS Joseph,Shivam Mavi,Rashid Khan,HH Pandya,Rashid Khan,AS Joseph,Rashid Khan,Yash Dayal,Rashid Khan,Mohammed Shami,HH Pandya,Yash Dayal,AS Joseph,Shivam Mavi,Yash Dayal
3909,Mohammed Shami,Shivam Mavi,Mohammed Shami,AS Joseph,Rashid Khan,AS Joseph,Shivam Mavi,Rashid Khan,HH Pandya,Yash Dayal,AS Joseph,Rashid Khan,Yash Dayal,Rashid Khan,Mohammed Shami,HH Pandya,Yash Dayal,Mohammed Shami,Yash Dayal,Shivam Mavi
3910,Shivam Mavi,Yash Dayal,Mohammed Shami,AS Joseph,Rashid Khan,Shivam Mavi,AS Joseph,R Tewatia,HH Pandya,Yash Dayal,Rashid Khan,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,HH Pandya,Mohammed Shami,AS Joseph,Mohammed Shami,Yash Dayal
3911,Mohammed Shami,Yash Dayal,Shivam Mavi,AS Joseph,Shivam Mavi,Mohammed Shami,AS Joseph,Rashid Khan,HH Pandya,Yash Dayal,Rashid Khan,AS Joseph,Yash Dayal,Rashid Khan,Mohammed Shami,HH Pandya,Rashid Khan,AS Joseph,Mohammed Shami,Yash Dayal
3912,Mohammed Shami,Shivam Mavi,Mohammed Shami,AS Joseph,Yash Dayal,Shivam Mavi,AS Joseph,Rashid Khan,HH Pandya,Yash Dayal,AS Joseph,Rashid Khan,Yash Dayal,Rashid Khan,Mohammed Shami,HH Pandya,Rashid Khan,AS Joseph,Yash Dayal,Mohammed Shami
3913,Mohammed Shami,Yash Dayal,Shivam Mavi,AS Joseph,Rashid Khan,Mohammed Shami,Shivam Mavi,Rashid Khan,HH Pandya,Yash Dayal,AS Joseph,Rashid Khan,Yash Dayal,Rashid Khan,Mohammed Shami,HH Pandya,Shivam Mavi,AS Joseph,Yash Dayal,Mohammed Shami
3914,Mohammed Shami,Yash Dayal,Shivam Mavi,AS Joseph,Shivam Mavi,Mohammed Shami,AS Joseph,Rashid Khan,HH Pandya,Rashid Khan,AS Joseph,Rashid Khan,Yash Dayal,Rashid Khan,Mohammed Shami,HH Pandya,Yash Dayal,Shivam Mavi,Yash Dayal,Mohammed Shami
3915,Mohammed Shami,Yash Dayal,Shivam Mavi,AS Joseph,Rashid Khan,Shivam Mavi,AS Joseph,Rashid Khan,HH Pandya,Yash Dayal,AS Joseph,Rashid Khan,Yash Dayal,Rashid Khan,Mohammed Shami,HH Pandya,Mohammed Shami,Yash Dayal,Shivam Mavi,Mohammed Shami
3916,Mohammed Shami,Yash Dayal,Shivam Mavi,Mohammed Shami,Rashid Khan,Shivam Mavi,AS Joseph,Rashid Khan,HH Pandya,Yash Dayal,Rashid Khan,AS Joseph,Yash Dayal,Rashid Khan,Mohammed Shami,HH Pandya,Shivam Mavi,AS Joseph,Yash Dayal,Mohammed Shami
3917,Mohammed Shami,Yash Dayal,Shivam Mavi,AS Joseph,Mohammed Shami,AS Joseph,Shivam Mavi,Rashid Khan,HH Pandya,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,HH Pandya,Rashid Khan,Shivam Mavi,Yash Dayal,Mohammed Shami
3918,Mohammed Shami,Yash Dayal,Shivam Mavi,AS Joseph,Mohammed Shami,AS Joseph,Shivam Mavi,Rashid Khan,HH Pandya,Yash Dayal,AS Joseph,Rashid Khan,Yash Dayal,Rashid Khan,Mohammed Shami,HH Pandya,Rashid Khan,Yash Dayal,Shivam Mavi,Mohammed Shami
3919,Mohammed Shami,Yash Dayal,Shivam Mavi,Mohammed Shami,Rashid Khan,Shivam Mavi,AS Joseph,Rashid Khan,HH Pandya,Yash Dayal,AS Joseph,Rashid Khan,Yash Dayal,Rashid Khan,Mohammed Shami,HH Pandya,Mohammed Shami,AS Joseph,Shivam Mavi,Yash Dayal
3920,Mohammed Shami,Shivam Mavi,Mohammed Shami,AS Joseph,Yash Dayal,AS Joseph,Shivam Mavi,Rashid Khan,HH Pandya,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,HH Pandya,Rashid Khan,Shivam Mavi,Yash Dayal,Mohammed Shami
3921,Mohammed Shami,Shivam Mavi,Mohammed Shami,AS Joseph,Yash Dayal,Mohammed Shami,AS Joseph,Rashid Khan,HH Pandya,Yash Dayal,Rashid Khan,AS Joseph,Yash Dayal,Rashid Khan,Mohammed Shami,HH Pandya,Shivam Mavi,Rashid Khan,Yash Dayal,Shivam Mavi
3922,Shivam Mavi,Mohammed Shami,Shivam Mavi,AS Joseph,Yash Dayal,AS Joseph,Shivam Mavi,Rashid Khan,HH Pandya,Yash Dayal,AS Joseph,Rashid Khan,Yash Dayal,Rashid Khan,Mohammed Shami,HH Pandya,Mohammed Shami,Rashid Khan,Mohammed Shami,Yash Dayal
3923,Mohammed Shami,Yash Dayal,Shivam Mavi,AS Joseph,Mohammed Shami,Shivam Mavi,AS Joseph,Rashid Khan,HH Pandya,Yash Dayal,Rashid Khan,AS Joseph,Yash Dayal,Rashid Khan,Mohammed Shami,HH Pandya,Shivam Mavi,AS Joseph,Yash Dayal,Mohammed Shami
3924,Mohammed Shami,Yash Dayal,Shivam Mavi,AS Joseph,Rashid Khan,Mohammed Shami,Shivam Mavi,R Tewatia,HH Pandya,Yash Dayal,Rashid Khan,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,HH Pandya,Mohammed Shami,AS Joseph,Shivam Mavi,Yash Dayal
3925,Mohammed Shami,Shivam Mavi,Mohammed Shami,AS Joseph,Yash Dayal,AS Joseph,Shivam Mavi,Rashid Khan,HH Pandya,Rashid Khan,AS Joseph,Rashid Khan,Yash Dayal,Rashid Khan,Mohammed Shami,HH Pandya,Yash Dayal,AS Joseph,Mohammed Shami,Yash Dayal
3926,Shivam Mavi,Yash Dayal,Mohammed Shami,AS Joseph,Shivam Mavi,AS Joseph,Shivam Mavi,Rashid Khan,HH Pandya,Rashid Khan,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,HH Pandya,Mohammed Shami,Yash Dayal,Mohammed Shami,Yash Dayal
3927,Mohammed Shami,Yash Dayal,Shivam Mavi,AS Joseph,Shivam Mavi,Mohammed Shami,Shivam Mavi,R Tewatia,HH Pandya,Yash Dayal,AS Joseph,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,HH Pandya,Rashid Khan,AS Joseph,Mohammed Shami,Yash Dayal
3928,Mohammed Shami,Yash Dayal,Shivam Mavi,Mohammed Shami,Yash Dayal,AS Joseph,Shivam Mavi,Rashid Khan,HH Pandya,Yash Dayal,AS Joseph,Rashid Khan,Yash Dayal,Rashid Khan,Mohammed Shami,HH Pandya,Rashid Khan,AS Joseph,Mohammed Shami,Shivam Mavi
3929,Mohammed Shami,Yash Dayal,Mohammed Shami,AS Joseph,Rashid Khan,AS Joseph,Shivam Mavi,Rashid Khan,HH Pandya,Yash Dayal,AS Joseph,Rashid Khan,Yash Dayal,Rashid Khan,Mohammed Shami,HH Pandya,Yash Dayal,AS Joseph,Shivam Mavi,Mohammed Shami
3930,Mohammed Shami,Shivam Mavi,Mohammed Shami,AS Joseph,Yash Dayal,AS Joseph,Shivam Mavi,Rashid Khan,HH Pandya,Yash Dayal,Rashid Khan,AS Joseph,Yash Dayal,Rashid Khan,Mohammed Shami,HH Pandya,Rashid Khan,Mohammed Shami,Shivam Mavi,Yash Dayal
3931,Mohammed Shami,Yash Dayal,Mohammed Shami,AS Joseph,Mohammed Shami,AS Joseph,Shivam Mavi,Rashid Khan,HH Pandya,Yash Dayal,AS Joseph,Rashid Khan,Yash Dayal,Rashid Khan,Mohammed Shami,HH Pandya,Rashid Khan,AS Joseph,Shivam Mavi,Yash Dayal
3932,Shivam Mavi,Yash Dayal,Mohammed Shami,AS Joseph,Shivam Mavi,Mohammed Shami,AS Joseph,Rashid Khan,HH Pandya,Rashid Khan,AS Joseph,Rashid Khan,Yash Dayal,Rashid Khan,Mohammed Shami,HH Pandya,Yash Dayal,Mohammed Shami,Yash Dayal,Shivam Mavi
3933,Mohammed Shami,Yash Dayal,Mohammed Shami,AS Joseph,Rashid Khan,Mohammed Shami,Shivam Mavi,Rashid Khan,HH Pandya,Yash Dayal,Rashid Khan,AS Joseph,Yash Dayal,Rashid Khan,Mohammed Shami,HH Pandya,Shivam Mavi,AS Joseph,Shivam Mavi,Yash Dayal
3934,Mohammed Shami,Yash Dayal,Shivam Mavi,AS Joseph,Mohammed Shami,AS Joseph,Shivam Mavi,R Tewatia,HH Pandya,Yash Dayal,AS Joseph,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,HH Pandya,Yash Dayal,AS Joseph,Shivam Mavi,Mohammed Shami
3935,Shivam Mavi,Mohammed Shami,Shivam Mavi,Yash Dayal,Shivam Mavi,Mohammed Shami,AS Joseph,R Tewatia,HH Pandya,Yash Dayal,Rashid Khan,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,HH Pandya,Rashid Khan,AS Joseph,Mohammed Shami,Yash Dayal
3936,Mohammed Shami,Shivam Mavi,Mohammed Shami,AS Joseph,Yash Dayal,AS Joseph,Shivam Mavi,Rashid Khan,HH Pandya,Yash Dayal,AS Joseph,Rashid Khan,Yash Dayal,Rashid Khan,Mohammed Shami,HH Pandya,Yash Dayal,Rashid Khan,Mohammed Shami,Shivam Mavi
3937,Mohammed Shami,Yash Dayal,Shivam Mavi,AS Joseph,Yash Dayal,AS Joseph,Shivam Mavi,Rashid Khan,HH Pandya,Rashid Khan,AS Joseph,Rashid Khan,Yash Dayal,Rashid Khan,Mohammed Shami,HH Pandya,Shivam Mavi,Mohammed Shami,Yash Dayal,Mohammed Shami
3938,Mohammed Shami,Shivam Mavi,Mohammed Shami,Shivam Mavi,Yash Dayal,Mohammed Shami,AS Joseph,Rashid Khan,HH Pandya,Rashid Khan,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,HH Pandya,Yash Dayal,AS Joseph,Shivam Mavi,Yash Dayal
3939,Mohammed Shami,Shivam Mavi,Mohammed Shami,Shivam Mavi,Yash Dayal,AS Joseph,Shivam Mavi,Rashid Khan,HH Pandya,Yash Dayal,Rashid Khan,AS Joseph,Yash Dayal,Rashid Khan,Mohammed Shami,HH Pandya,Rashid Khan,AS Joseph,Mohammed Shami,Yash Dayal
3940,Mohammed Shami,Yash Dayal,Mohammed Shami,Shivam Mavi,Yash Dayal,Shivam Mavi,AS Joseph,Rashid Khan,HH Pandya,Rashid Khan,AS Joseph,Rashid Khan,Yash Dayal,Rashid Khan,Mohammed Shami,HH Pandya,Shivam Mavi,AS Joseph,Mohammed Shami,Yash Dayal
3941,Mohammed Shami,Shivam Mavi,Mohammed Shami,AS Joseph,Mohammed Shami,AS Joseph,Shivam Mavi,Rashid Khan,HH Pandya,Yash Dayal,AS Joseph,Rashid Khan,Yash Dayal,Rashid Khan,Mohammed Shami,HH Pandya,Rashid Khan,Yash Dayal,Shivam Mavi,Yash Dayal
3942,Mohammed Shami,Yash Dayal,Mohammed Shami,AS Joseph,Shivam Mavi,Mohammed Shami,AS Joseph,Rashid Khan,HH Pandya,Rashid Khan,AS Joseph,Rashid Khan,Yash Dayal,Rashid Khan,Mohammed Shami,HH Pandya,Yash Dayal,AS Joseph,Yash Dayal,Shivam Mavi
3943,Shivam Mavi,Mohammed Shami,Shivam Mavi,AS Joseph,Yash Dayal,Mohammed Shami,AS Joseph,Rashid Khan,HH Pandya,Yash Dayal,R Tewatia,R Tewatia,Yash Dayal,Rashid Khan,Mohammed Shami,HH Pandya,Shivam Mavi,Rashid Khan,Yash Dayal,Mohammed Shami
3944,Mohammed Shami,Yash Dayal,Mohammed Shami,AS Joseph,Mohammed Shami,Shivam Mavi,AS Joseph,Rashid Khan,HH Pandya,Yash Dayal,Rashid Khan,AS Joseph,Yash Dayal,Rashid Khan,Mohammed Shami,HH Pandya,Rashid Khan,AS Joseph,Shivam Mavi,Yash Dayal
3945,Shivam Mavi,Yash Dayal,Mohammed Shami,AS Joseph,Mohammed Shami,AS Joseph,Shivam Mavi,Rashid Khan,HH Pandya,Yash Dayal,Rashid Khan,AS Joseph,Yash Dayal,Rashid Khan,Mohammed Shami,HH Pandya,Mohammed Shami,Rashid Khan,Yash Dayal,Shivam Mavi
3946,Shivam Mavi,Mohammed Shami,Shivam Mavi,AS Joseph,Yash Dayal,Mohammed Shami,AS Joseph,Rashid Khan,HH Pandya,Yash Dayal,Rashid Khan,AS Joseph,Yash Dayal,Rashid Khan,Mohammed Shami,HH Pandya,Mohammed Shami,AS Joseph,Yash Dayal,Shivam Mavi
3947,Shivam Mavi,Yash Dayal,Shivam Mavi,AS Joseph,Rashid Khan,Mohammed Shami,AS Joseph,Rashid Khan,HH Pandya,Yash Dayal,Rashid Khan,AS Joseph,Yash Dayal,Rashid Khan,Mohammed Shami,HH Pandya,Mohammed Shami,Shivam Mavi,Yash Dayal,Mohammed Shami
